X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,Latitude,Longitude
42543.3354137298,39464.682818301,78139,B06,OPP PASIR RIS PR SCH,1.3731754980833668,103.96400074809857
32584.7350137299,34251.3103183005,70341,B02,TANNERY BLK,1.3260308600753086,103.8745149094748
29454.5459137298,28698.9922183007,3223,B03,TANJONG PAGAR STN EXIT C,1.275817961215318,103.84638820584311
36455.3589137299,41024.0145183001,67529,B06,OPP BLK 157A,1.387279902522568,103.90929645869163
40295.8415137297,37078.3689182997,76139,B08,OPP CENTURY SQ,1.3515955914246243,103.94380446811208
27289.8874137299,48028.5631183013,58509,B01,BLK 590A,1.4506277298359882,103.82693749703144
36692.3394137295,39333.9018182997,64161,B17,SCHENKER,1.3719950726479524,103.91142541042055
34734.4661137294,39853.0430183001,64039,B04,BLK 434,1.3766905101912146,103.8938326565697
25101.7156137293,32462.5715183001,11219,B06,GREAT EASTERN MANS,1.30985434665896,103.8072760888915
35412.4318137299,41439.4571183007,67109,B08,BLK 235,1.3910372979335857,103.89992506913765
21758.5191137297,46884.907618301,46209,B01,BLK 2,1.4402842389864103,103.77723280970488
17047.7419137293,46707.3623182997,49211,B08,PUB QUARTER,1.4386771420003577,103.7349020023534
23449.55951373,28712.3293182999,15191,B07,PASIR PANJANG STN / FC,1.2759382834022424,103.79243121024562
18646.7427137299,32842.7550183013,20331,B05,VEJOIL PTE LTD,1.3132913060566236,103.74927494080366
15933.7578137293,34515.8778183013,21769,B02,OPP BLK 138B,1.3284214653382935,103.7248968010893
41124.3502137298,36053.2406182997,96151,B06,BLK 106,1.3423243629420216,103.95124868532572
8898.60691372957,31650.0682183001,24411,B05,GUL CAMP,1.3025006070813132,103.66168405332148
34547.8713137293,37629.9059183002,63089,B13,BLK 241,1.356585304551072,103.89215547800002
22479.3666137299,29167.7152183,16219,B02,OPP WHARVES BLDG,1.280056478019997,103.78371359579276
29469.5868137293,38979.5698183011,54248,B18A,BLK 324,1.3687918665449235,103.84652384457533
20984.8679137295,36078.8537183013,42171,B05,SIGNATURE PK CONDO,1.3425580414188374,103.77028339952969
25799.0840137294,49485.8138183001,47809,B09,OPP SUNSHINE BAKERY,1.4638064959938821,103.8135410029131
18879.65381373,31704.2656183001,29139,B01,OPP FOH FOH PTE LTD,1.3029952898594033,103.75136809476413
17837.8397137299,41652.4200183004,45319,B06,BLK 530,1.3929624225835162,103.74200357394882
32012.4871137291,29151.9692183007,3369,B03,MARINA BARRAGE,1.2799143049994401,103.86937229712983
33932.4162137294,33447.1546183005,81219,B04,OPP GEYLANG POLYCLINIC,1.3187581309089742,103.88662439768558
11697.6126137292,37375.6711183004,27199,NIL,HALL 11,1.3542823597041647,103.68683125682615
27596.2369137295,45955.7924183011,59131,B22,BLK 137,1.4318823495613087,103.8296903875474
35361.1086137295,37127.8202183004,73019,B15,BEF ROUNDABOUT,1.3520444333866015,103.89946281997504
33929.0388137298,41853.8198183011,67541,B15,HOCKEY STADIUM,1.3947849844735138,103.88659571269197
15654.6941137295,32910.6792182997,21071,B15,JURONG ABATTOIR,1.3139045320336653,103.72238990835302
20091.7943137297,31501.2964182999,17311,B17,OPP BLK 801C,1.3011600422174083,103.76225977724776
28194.3820137298,44385.6060183011,59421,B02,BLK 624,1.4176821534461403,103.83506527293066
36081.6880137296,32995.9811183009,83291,B06,AFT JOO CHIAT PL,1.314677388953955,103.90593658594881
28184.9488137299,44359.9352183007,59429,B01,BLK 846,1.4174499960554798,103.83498050711628
39481.1586137293,36786.5698183011,75071,B06,OPP BLK 819,1.3489569924229263,103.9364839255688
29805.8586137295,45608.941618301,59609,NIL,OPP BLK 392,1.428745501773443,103.84954589337251
22867.5615137294,31205.8362183012,18059,B01,OPP ONE-NORTH STN,1.2984885880636943,103.78720134155934
44721.5764137292,36478.6880182996,95011,B03,BEF CHANGI AIRPORT PTB3,1.3461701614367603,103.9835720745789
14268.8546137298,33117.9739183001,21299,B03,BEF JLN BUROH,1.3157786400444353,103.70993738233662
32744.5864137299,41648.8770183008,67639,NIL,Blk 436A,1.3929317740385216,103.87595243380092
20280.4375137296,33290.7891183011,17181,B17,OPP BLK 317,1.3173436186865999,103.76395437593213
28818.3570137294,39914.7514183,54451,B24,BLK 643,1.3772493398638834,103.84067211500602
35865.6996137295,41680.4900183007,67231,B10,RIVERVALE PR SCH,1.3932169921289204,103.9039980972915
34767.8004137296,32526.6668183003,82081,B06,AFT DUNMAN RD,1.3104333958112044,103.89413055145216
13725.1832137294,34718.2610183004,22329,B03,OPP SAM MCCOY ENGRG,1.3302507861635664,103.7050514880982
35190.1161137298,41040.2531183008,67179,B06,OPP BLK 225A,1.3874270983005257,103.89792729171933
26474.1391137298,41015.6039183009,56071,B31,BEF OLD UPP THOMSON RD,1.3872050270017393,103.81960754574924
27881.1795137292,45817.9365183003,59149,B03,BLK 145,1.4306356333453971,103.83225086524185
17667.2626137296,41164.4923183005,45241,B11,OPP BLK 511A,1.3885497250536596,103.74047097832374
36451.5213137297,43909.2415183,65111,B23,BEF PUNGGOL 17TH AVE,1.4133728364189078,103.90926281456167
34592.4552137293,31443.0919183008,91061,B15,BET HSE NO. 767/767A,1.3006339694889961,103.89255476098816
18253.1092137294,46529.6411183011,49159,B05,ECON GROUP,1.4370703420816595,103.74573343946422
33413.3703137292,33558.3684183005,81099,B06,BLK 102,1.3197640049365509,103.88196052335088
26904.4601137294,33696.6250183005,40091,B19,BEF LEWIS RD,1.3210148074248143,103.8234745780859
29013.8558137296,38228.3275183011,53169,B13,BLK 254,1.3619979184545732,103.84242875718274
42962.6208137292,36556.9703183006,97161,B03,EDWARDS LIFESCIENCE,1.3468790451610004,103.96776686248481
18022.1559137292,46666.2163183,49141,B06,CTRL GRANITE IND,1.4383053961382684,103.74365805659656
20883.9180137292,40123.5965183005,44231,B04,ZHENGHUA PR SCH,1.3791372068919272,103.7693753408516
22103.0557137299,35452.494218301,42061,B45,KING ALBERT PK,1.3368937107735195,103.78033110776072
23105.1548137292,47311.3859183006,46459,B07,BLK 872,1.4441414202754128,103.78933356277808
19248.0386137292,42729.9843183011,45161,B04,EUROKARS CTR,1.402707977628935,103.75467498752707
39010.6780137299,34789.1983183008,84349,B09,FENGSHAN PR SCH,1.3308936771585838,103.93225564465939
44309.5909137297,41407.0225183014,99099,B05,AFT TURNHOUSE RD,1.3907403390414874,103.97987284834417
27892.6211137297,40249.2379183006,56209,B51,BEF THOMSON HILLS DR,1.3802743272546687,103.83235369970261
27726.38901373,43849.5580183007,59031,B01,OPP YISHUN SPORTS HALL,1.4128343279742064,103.8308599467902
28072.8932137294,38776.222318301,54069,B16,OPP BLK 244,1.3669529007635244,103.83397357485994
36602.7709137294,32809.879118301,83129,B05,AFT JI XIANG CT,1.3129942082716495,103.91061872180002
15800.8480137298,34046.973418301,21021,B08,BEF JURONG PORT RD,1.3241808146678484,103.72370272198918
41424.0589137292,39673.2137183007,78101,B11,OPP DOWNTOWN EAST,1.3750619047124868,103.95394336617396
20490.1773137292,32745.9751182999,17239,B01,NTUC FAIRPRICE,1.3124165687447753,103.76583912636873
19916.82431373,36786.8165183011,43221,B01,BLK 267,1.3489603322563213,103.76068620105647
29481.9193137297,28390.2023182996,3211,B01,BEF SHENTON WAY,1.2730253722909082,103.8466341515136
11811.7475137291,36411.9196183011,27281,B01,HALL 1,1.345566624320558,103.68785734728586
41831.0160137294,39344.9641183,78241,B03,BET BLKS 453/454,1.3720931509478322,103.95760000825474
5568.38651372958,34356.5811183006,26209,B14,MSD,1.3269749720396478,103.63175869155364
7024.37671372946,33843.9159182999,26161,B03,3NC S'PORE,1.3223396725695498,103.6448418331837
18414.08311373,38434.8257183004,43491,B02,BLK 331,1.3638638802584913,103.74718261595407
29770.6714137299,32028.8878183011,40011,B01,LITTLE INDIA STN EXIT A,1.3059323499125524,103.84922889589724
25164.58311373,48294.9195183013,46931,B01B,OPP W'LANDS SPECTRUM 1,1.4530364246407068,103.80783945776798
18956.0280137295,31302.8434183002,29099,B05,BEF SIA HUAT,1.2993649948582953,103.75205446762988
24723.0878137294,49755.1802182999,47151,B09,AFT SCANIA S'PORE,1.4662424403382452,103.80387199943544
13350.1210137298,42915.8773183003,32041,B29,OPP LP 160,1.4043867261876655,103.70167731472006
12665.5583137292,39657.8716183007,31069,B38,BEF CHOA CHU KANG RD,1.3749222200939788,103.69552767271333
34337.6842137296,37017.1147183012,63101,B10,OPP BLK 169,1.3510434872575945,103.89026668103253
26245.8732137298,29631.6027183011,10099,B10,OPP BT MERAH TOWN CTR,1.2842521479870166,103.81755705780544
18553.8918137299,33495.664218301,20191,B02,BLK 407,1.3191959513880598,103.74844043052678
36428.1468137298,33172.8443183005,83131,B08,AFT LOR H TELOK KURAU,1.316276782833413,103.90904973788591
33767.2701137299,34278.6162183005,70221,B09,BLK 79 FC,1.326277604040728,103.88514063115431
23662.4601137294,32060.9011183009,11179,B04,BLK 8,1.3062216131223432,103.79434373822741
15624.7421137299,35940.6684183013,21669,B12,OPP BLK 134D,1.3413066177940147,103.72211955077042
13615.1641137293,45002.1095183007,33039,B16,OPP JLN BAHTERA,1.4232539435078055,103.70405789817971
30364.8389137294,31567.4667183012,7551,B03,FU LU SHOU CPLX,1.3017593806266274,103.8545677355814
35115.8048137296,33339.5830183011,82032,B17,BLK 416,1.3177850400267168,103.89725772555407
21188.4377137292,46369.6187183,46519,B02,OPP BLK 144,1.435624022926334,103.77211020059858
12760.1439137291,35400.0953183006,22469,B08,BLK 653B,1.3364165672342156,103.69637975381936
37367.4014137294,33735.6411183011,83081,B09,OPP PERPETUAL SUCCOUR CH,1.3213662404805322,103.91748958031997
35829.2763137296,41665.2545183003,67239,B09,OPP RIVERVALE PR SCH,1.393079217694434,103.90367080127572
25320.4490137296,29814.4175183009,10111,B15,OPP BLK 28,1.2859053954805009,103.80924174103144
23454.9475137293,32758.0721183009,11259,B01,OPP BLK 21,1.3125265503682475,103.79247903791831
28355.5089137293,44134.7522183005,59481,B01,BLK 873,1.4154135206269916,103.83651313762996
27883.1462137299,29805.8797183,10141,B03,BLK 18,1.2858282967925523,103.83226860125855
34166.2375137294,38841.3700182997,63341,B02,OPP BLK 709,1.3675414302211584,103.88872650039885
38822.4616137296,37918.3559183013,75371,B07,AFT TAMPINES AVE 5,1.3591926934530303,103.9305655373174
31963.8400137294,34665.0100183003,60209,B02,SANT RITZ,1.3297723000560886,103.86893588549752
34419.7780137295,36270.9780183006,62249,B05,OPP SBST HOUGANG DEPOT,1.3442956781007938,103.89100418679539
24411.4360137293,27758.9516183008,14419,,CP A,1.267316394168061,103.80107412776944
25297.8023137292,49330.7292183004,47811,B12,W'LANDS SUNNY FOOD,1.4624039229593715,103.8090364680391
10438.0501137292,33610.0230183005,24259,B04,DNV GL LABORATORY,1.3202265890182026,103.67551548931337
31757.7808137294,34950.6249183007,61099,B01,POTONG PASIR CC,1.3323553257603091,103.86708436435455
32030.2688137293,31041.9281182997,90019,B03,PK SHORE CONDO,1.297006423939276,103.8695323136776
27547.2495137295,33490.3560183011,40071,B15,LENG KWANG BAPTIST CH,1.3191493997997334,103.82925038132285
32829.28101373,40505.7520183008,67079,B21,ST VINCENT DE PAUL CH,1.3825937503530916,103.87671329315901
6229.96461372916,36034.6667183004,25421,B03,OPP TUAS LK STN,1.3421513745543134,103.63770209728222
18399.9544137297,45668.3809182998,49071,B02,OPP WASON WOOD IND,1.4292814760693682,103.74705327455231
37048.2828137297,33436.0652182996,83209,B09,AFT FRANKEL TERR,1.3186570807484292,103.91462204678159
24749.9812137298,28355.1791182999,14189,B14,AFT ALEXANDRA RD,1.2727085027155929,103.8041160091688
27979.8240137296,32174.3885182999,9219,B06,FAR EAST PLAZA,1.3072482575324045,103.83313728834501
18308.0998137295,36312.8249182999,43699,B02,BLK 298,1.3446732481959027,103.74623096996373
41998.59681373,38530.7432183009,78181,B03,BEF BLK 187,1.3647295664973775,103.95910545392336
22583.7545137294,30808.5217183009,18339,B02A,OPP KENT RIDGE STN EXIT A,1.2948953686563192,103.78465127895038
30914.0575137297,33068.0497182999,7249,B08,AFT KEMPAS RD,1.3153300760856321,103.8595028555544
28967.1074137297,39077.2916183006,54231,B19,BLK 129,1.3696756483124914,103.84200871881272
5824.53101372998,34936.3751183003,25451,B09,AFT TUAS WEST ST,1.3322185793828394,103.63405985524993
43242.8343137298,35272.5787183009,96351,B01,BEF CHANGI STH ST 1,1.3352633557898832,103.9702841014634
40669.2173137292,39170.5993183013,77381,NIL,BLK 524B,1.370516783863299,103.94716036787048
44015.5147137297,39845.9052183013,98061,B11,OPP ENGINE TEST FACILITY,1.3766223617700644,103.97722950150671
38249.4673137292,35594.5846183002,84629,B18,BLK 716,1.3381775624007297,103.92541602019743
40616.3006137293,39094.5050183013,77389,NIL,BLK 524B,1.3698286382391407,103.94668484254683
8933.08771372959,32603.5774183013,24189,B06,TAI SIN ELECTRIC CABLES,1.3111237906079403,103.66199329341453
28180.6066137291,29842.9466182999,6069,B02,AFT FURAMA RIVERFRONT,1.286163516540392,103.83494140223875
41557.9995137295,38208.507418301,76271,B02,DUNMAN SEC SCH,1.3618155925128765,103.95514624836837
31266.0224137297,41336.0975183006,67011,B34,BEF BEGONIA RD,1.390103312932013,103.86266633531551
11848.3841137299,34776.2207183,23059,B05,AFT KIAN TECK RD,1.330774011263229,103.68818741809254
14056.2814137293,46668.9269182999,34049,B04,AFT LIM CHU KANG LANE 8,1.4383282207794672,103.70802090919769
38795.0833137296,34940.7544183005,84421,B03,BLK 510,1.3322643722797896,103.93031846182595
10096.6408137297,34401.524918301,24139,B06,OPP TOYO INK,1.3273844259862904,103.67244729904162
23709.4103137292,46495.0862183012,46679,B04,OPP 888 PLAZA,1.436759202712532,103.79476351813317
10655.7833137298,31567.9300183002,23311,B13,KEPPEL SHIPYARD,1.3017588132901383,103.67747307044755
27571.8569137296,29006.2266183011,10061,B03,BLK 140,1.278596511896839,103.82947155312525
29198.6914137295,30948.9924183004,8019,B02,AFT HAW PAR GLASS TWR,1.2961661836823863,103.84408934488735
40669.5738137299,37476.4313182998,76159,B08,OPP BLK 237,1.355195362900969,103.94716285194019
29766.6797137298,33469.6562182996,50129,B04,OPP TAN TOCK SENG HOSP,1.3189621506409888,103.84919311067216
41843.7383137299,36426.6121183001,96181,B05,BLK 151,1.3457006719102615,103.95771297689002
20185.9568137294,39957.5914182998,44859,B08,OPP BT PANJANG STN,1.377635739395265,103.76310369240063
36979.6657137293,35263.8021183014,84499,B07,BLK 140,1.3351864900728774,103.91400602279437
22318.8942137295,29969.2239183001,16119,NIL,TELETECH PARK,1.287305010145911,103.78227154704561
12350.6819137298,34085.1495182998,23091,B02,NIPPON,1.324524490011487,103.69270118423167
12067.8823137293,39346.4118183013,31131,NIL,AFT TRACK 33,1.37210517981902,103.69015730584864
29496.10501373,35706.6649182998,52209,B06,BLK 101C CP,1.339192879064342,103.84676196627976
6424.93981372938,33384.2653183006,26061,B12,BS DEVELOPMENT,1.3181823615169073,103.63945592726702
23810.5948137296,46606.192718301,46699,B07,888 PLAZA,1.4377640246825485,103.79567274124302
5173.73551372997,29703.0977183003,25729,B04,ABBOTT,1.2848904862352155,103.62821597076406
12188.7429137295,36012.5130183008,27271,B02,BLK 962,1.3419547449811706,103.6912450804242
28404.9087137291,30166.5469183009,6159,B06,OPP HOTEL MIRAMAR,1.2890900419571876,103.83695685079086
38976.6890137298,37240.3955183011,75111,B02,BLK 874A,1.353061413611879,103.93195112274373
41553.9748137295,39047.0558183007,77059,B08,BLK 425,1.3693991096360636,103.95511046547523
41851.7348137293,36191.0038182996,96199,B04,OPP BLK 224,1.3435699155140737,103.95778472227722
4427.93851372972,28758.6663183011,25751,B02D,BEF TUAS STH AVE 14,1.2763488882365657,103.62151543441821
7300.19061372988,33349.3967183009,26029,B04,CHIA HOCK TRADING CO,1.3178676275541619,103.6473204862214
7392.68921372946,33447.1658183001,26019,B02,PROGRESS GALVANIZING,1.3187518744252054,103.64815156394758
5926.25221372955,33855.2774183005,26081,B16,BEF TUAS AVE 18A,1.3224416476496221,103.63497465124206
33700.6486137295,41330.9235183001,67329,B02A,OPP BLK 310B,1.3900561457174534,103.8845433434287
24926.2702137297,34366.8741183002,41061,B29,CHINESE HIGH SCH,1.3270761675537195,103.80569943714646
12419.8474137299,38679.5479183011,31031,B06,CIVIL DEFENCE ACAD,1.3660745073146408,103.69332030305323
30824.9732137294,35284.4331183005,52489,B01,OPP TOA PAYOH POLYCLINIC,1.3353742697079338,103.85870259220296
6162.57851372939,33633.1858182997,26071,B14,UNIFINE STAR PETROCHEM,1.320433311444854,103.63709831328326
20613.6824137298,34038.7983183004,17399,NIL,OPP FREESIA WOODS CONDO,1.324108427005404,103.76694857032315
35029.8990137298,41465.8050183002,67009,NIL,SENGKANG INT,1.3912756738313037,103.89648772087017
41455.6555137299,37846.6088183001,76371,B01,BLK 459,1.3585427644789188,103.95422645776677
12153.5636137296,34431.9044183008,23179,B11,AFT SECOND LOK YANG RD,1.327660307092296,103.69092979654884
17244.7532137297,32037.9432183001,29049,B04,LTH LOGISTICS,1.3060124241183562,103.73667766247567
27794.2157137292,46619.2105183005,59269,B06,OPP BLK 174,1.4378820647324615,103.83146940831068
12700.2724137297,35878.8663183004,22361,B08,BLK 641,1.3407463595012832,103.69584153401642
31117.6416137293,37407.3195182998,66091,B01,GOLDEN HILL EST,1.3545728690926424,103.86133260512705
11148.7710137293,37257.5253183004,27021,NIL,HALL 15,1.3532135898915632,103.68189964355017
35483.9212137293,40725.2621183004,65029,B04,BLK 111,1.384578360539172,103.900567274558
13282.2711137291,44287.2319182996,32089,B22,AFT SG GEDONG CAMP,1.4167886952388025,103.7010669281367
32357.2422137298,33968.7388183009,60069,NIL,KALLANG BASIN SWIM CPLX,1.3234754173655139,103.87247072352862
25796.0896137292,34201.5575182997,41121,B05,S'PORE BIBLE COLLEGE,1.3255811782575624,103.81351525132786
27641.8782137297,37949.1520183012,53369,B09,OPP BLK 454,1.359473169834813,103.83010061640398
43414.7694137292,39250.2657182999,98231,B07A,LOYANG IND EST,1.3712359485327545,103.97183107334183
36081.6836137297,31900.6034182999,92189,B01,OPP 112 KATONG,1.3047711873545447,103.90593626133898
32971.2498137299,39100.7872183006,63311,B08,BLK 634,1.3698877312235644,103.8779887528019
37723.9472137298,33207.2936183009,83229,B03,BEF CARLTON AVE,1.3165879466774035,103.92069316174488
26826.6573137296,48301.3521183003,58481,NIL,OPP WELLINGTON PR SCH,1.453094718652215,103.82277489370445
18760.0484137293,38855.1185183004,43529,B08,OPP BT BATOK DRIVING CTR,1.3676649643079168,103.75029121605655
25116.7478137296,30608.2051183004,11139,B12,BLK 53A CP,1.2930841129575652,103.80741133170764
41859.7983137295,34794.9607183002,96221,B07,OPP S'PORE EXPO,1.330944623182881,103.95785654129693
26224.6011137292,29092.8943183012,14249,B07,BLK 1,1.2793802571245119,103.81736594977254
31620.6712137293,38348.3388183005,66151,B05,OPP PENSHURST PL,1.3630830541835581,103.86585276476826
