X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,latitude,longitude
32920.0080137299,37366.1061183009,63151,B01,AFT UPP S'GOON RD,,
23133.6356137292,28815.1441182997,15201,B09,AFT PASIR PANJANG STN,,
26783.3739137296,47757.2192183007,58159,B04,AFT ADMIRAL HILL,,
28812.36161373,38546.7898182999,54611,B11,BLK 220,,
31303.7561137294,39099.8551183008,54309,B08,OPP BLK 5022,,
41429.07101373,37607.1490183007,76221,B09,TAMPINES EAST STN EXIT A,,
41363.9096137295,37581.8433183003,76229,B10,OPP TAMPINES EAST STN,,
41113.14561373,37642.9823183008,76211,B07,BLK 449,,
23731.4563137293,34870.9063183013,42011,B35,SIXTH AVE CTR,,
23922.9606137294,34874.0604183003,42019,B20,OPP SIXTH AVE STN,,
23974.23661373,34787.6917183008,41081,B21A,SIXTH AVE STN,,
34535.0659137294,41124.9924183004,67271,B02,BLK 201 CP,,
39949.7589137293,33015.0818183012,94039,B12,OPP THE SUMMIT,,
39976.9907137295,33037.0234182999,94031,B11,THE SUMMIT,,
20727.1250137296,33295.6830183007,17221,B02,BLK 377,,
31028.54911373,43404.940518301,68161,NIL,AFT SELETAR A'SPACE LANE,,
31050.6799137294,43405.4323183,68169,NIL,BEF SELETAR A'SPACE LANE,,
30172.1244137296,33695.9191183001,50229,B05,OPP BLK 104,,
30194.0257137297,33736.2472182997,50221,NIL,BEF BLK 104,,
32511.9900137298,38366.7950183004,63199,B10,AFT PHILLIPS AVE,,
22161.8170137294,46113.5580183007,46541,B02,MARSILING MALL,,
29339.1194137298,31194.938318301,8031,B01,DHOBY GHAUT STN EXIT B,,
22076.3105137292,32048.6832183003,19079,B05,DOVER CT INT'L SCH,,
29914.8182137292,33202.0637183003,50089,B01,BLK 51/OPP PEK KIO MKT,,
29896.5482137296,33197.2473183013,50081,B02,PEK KIO MKT,,
35060.6605137298,42691.2702182997,65431,NIL,TWIN WATERFALLS,,
37292.26181373,31692.7081183009,92199,B16,AFT CP C4,,
37409.4089137297,31742.8104183003,93181,B13,OPP CP C4,,
32862.9889137298,40462.4082183,67071,B22,BEF GERALD DR,,
28808.4221137296,32739.6300183013,40039,B08,OPP NEWTON FC,,
17736.3384137293,39986.3666182999,44561,B04,OPP BLK 295,,
35471.9730137298,42655.776018301,65341,NIL,OPP BLK 272C,,
35488.92301373,42676.8631183002,65349,NIL,BLK 272C,,
20820.0019137291,41242.9922183007,44701,NIL,BLK 548B,,
35287.8587137293,43154.9946183003,65401,NIL,OPP BLK 264A,,
18823.4758137297,42507.5059182998,45431,NIL,BLK 661,,
23303.5797137292,29967.4294183012,18289,B10,OPP THE RUTHERFORD,,
20784.7073137295,41167.8652183004,44709,NIL,BLK 547C,,
35218.2789137298,40188.7121182997,67721,NIL,AFT PUNGGOL RD,,
23831.7761137299,46664.0056183003,46691,B08,OPP 888 PLAZA,,
19489.3205137299,36559.9607183002,43189,B07,BLK 283,,
21088.9772137292,33355.0382183008,17111,B13,BLK 343,,
35884.9088137299,42265.3548183013,65071,B15,OPP BLK 103A,,
28548.0410137298,36411.8699182998,53011,B01,ST. THERESA'S HOME,,
26758.4777137293,31884.8305182997,13201,B02,BRITISH HIGH COMMISSION,,
30532.1377137294,39016.287018301,54289,B12,BLK 452,,
29982.6998137292,30859.4280182999,4151,B01,CATH OF THE GOOD SHEPHERD,,
31589.4013137296,40060.8975183014,54651,B08,OPP TECHPLACE 2,,
14306.5836137291,35379.0469183009,21251,B01,SIME DARBY,,
39893.8384137293,34310.9184183013,84289,B17,OPP BLK 180,,
17592.43451373,33556.2100183014,20171,B23,OPP BLK 47,,
23224.4910137299,45953.5013183001,46971,B11,WOODGROVE PR SCH,,
29690.7303137295,32716.8307183012,50351,B03,FARRER PK TENNIS CTR,,
20235.0482137296,43607.2143182997,45191,B28,OPP MANDAI POLICE TRG CAMP,,
35487.9398137294,39388.7521183006,64329,B07,RIO VISTA,,
27966.2491137292,39447.1505183,56249,B04,OPP ST NICHOLAS GIRLS',,
32597.1576137291,36715.6301183011,62171,B01,BLK 409,,
24702.2184137292,32725.6897183005,11091,B11,LEEDON GREEN,,
23499.4123137295,34209.2097183,11341,B04,GARLICK VILLE,,
19941.66971373,43689.6766183004,45189,B29,MANDAI CD TRG VILLAGE,,
9033.75751372986,32263.245318301,24669,B18,BET LP 179/180,,
12749.9360137293,33709.6296183001,22151,B01,HITACHI,,
32397.84571373,37269.7109182999,66379,B04,BLK 206,,
19391.7932137297,44839.5573183,45119,B26,KRANJI WAR MEMORIAL,,
24238.9139137296,30968.0447183009,11041,B05,AFT C'WEALTH DR,,
27922.2708137296,44233.244218301,59041,B03,BEF KHATIB STN,,
18047.1301137293,34982.7952183001,28199,NIL,OPP JEM,,
12918.6759137297,36552.4493183009,27349,B01,BLK 745,,
42871.4487137292,38316.3783183005,97109,B40,AFT JLN MARIAM,,
28745.4733137293,38203.8272182997,53329,B01,EUNOIA JC,,
28768.6400137292,38159.8428183012,53321,B02,OPP EUNOIA JC,,
28030.6956137298,29920.3790183011,6071,B05,BLK 2B,,
26645.8036137298,47637.9563183002,58249,B01,BLK 309,,
38409.4264137298,34478.530418301,84309,B02,BLK 423,,
25169.6084137298,28363.6519183014,14491,B03,OPP TELOK BLANGAH MKT/FC,,
32356.5859137299,38349.3648183011,66141,B02,BEF YIO CHU KANG RD,,
12746.6497137295,40049.9524183013,31071,B37,AFT CHINESE CEMY PATH 11,,
38379.87971373,34455.7846183013,84301,B01,BLK 41,,
22769.5911137294,28935.2618183009,15211,B11,OPP PASIR VIEW PK,,
24883.2534137294,29342.3573183008,14211,B05,ISS INTL SCH,,
31772.5052137291,29101.7599183004,3371,B04,GDNS BY THE BAY,,
23521.4633137295,46932.5890183002,46429,B02,BLK 856,,
15995.5002137292,36507.4651183002,28591,B05,OPP BLK 481,,
27627.1556137297,31110.2570182998,13141,B01,AFT ZION FULL GOSPEL CH,,
14200.9917137297,39207.7628183011,31199,B25,B25 OLD CHOA CHU KANG RD,,
20631.6020137295,34644.6040183008,17429,NIL,AFT SUNSET VALE,,
30313.5265137292,30762.6545183007,2049,B01,RAFFLES HOTEL,,
40791.8962137299,40280.8951182999,77109,B08,AFT PASIR RIS RD,,
19435.2561137294,40113.9508183002,44279,B02,BLK 157,,
28653.6826137295,36379.5671183001,53119,B03,AFT BISHAN ST 21,,
35484.5621137293,35108.2655183002,71081,B04,EUNOS TECHNOLINK,,
23033.7765137292,31426.0587183014,18151,B10,OPP ONE-NORTH STN / GALAXIS,,
36807.9151137294,39591.0998183005,64171,B19,AFT BUANGKOK EAST DR,,
36605.4485137295,32774.8604183011,83121,B06,BEF LOR K TELOK KURAU,,
12723.9882137291,36293.4528183006,27359,B01,BLK 817,,
20859.4684137292,30487.5560183004,16089,B32,AFT CLEMENTI RD,,
28510.1870137295,43847.2559182998,59501,B01,BLK 871,,
34028.0431137299,38249.0102182999,63049,B24,GLAD TIDINGS CH,,
8362.98651372921,34561.4178183004,25219,B40,AFT TUAS AVE 2,,
36012.0713137295,42539.5690183006,65081,B17,OPP BLK 199C,,
22521.77881373,30178.9147183001,15129,B03,OPP SCI PK 2 / THE GEMINI,,
32920.9055137299,36433.8938183002,62151,B02,RINDU TERR,,
27441.3027137294,38087.5000183005,53071,B11,OPP FLAME TREE PK,,
20611.2251137299,39915.0278182998,44209,B06,OPP PETIR STN,,
29734.4346137298,35146.6136183012,52239,B02,BLK 177,,
32597.0570137296,36960.3032183014,62189,NIL,S'GOON STN EXIT D / BLK 416,,
21104.0041137291,39144.2573183011,43889,NIL,Aft Chestnut Dr,,
32804.8385137292,36637.9991183002,62169,B03,BLK 426,,
31564.1726137297,39201.2879183013,66349,B06,OPP DAIKIN S'PORE,,
15119.0854137298,36694.2455183007,28411,B02,BLK 526,,
32934.08311373,36228.4473183006,62081,B06,OPP BARTLEY CHR CH,,
33006.6796137299,36215.4415183011,62089,B05,BARTLEY CHR CH,,
33912.9094137298,35746.6619183011,70309,B06,OPP PAYA LEBAR ST,,
33834.56721373,35756.3776182998,70301,B05,AFT PAYA LEBAR ST,,
27954.3700137297,44479.4260183014,59569,B29,KHATIB STN EXIT D,,
34488.7325137295,39434.0640182998,64381,B06,HOUGANG STN EXIT C,,
29708.1327137295,39263.6055183001,54399,B08,ANG MO KIO STN,,
29074.0539137293,29608.5259183012,5013,B08,CHINATOWN STN EXIT C,,
41064.7797137294,39424.5557183009,77171,B04,AFT PASIR RIS STN EXIT A,,
18708.0297137294,37096.1675183009,43419,B02,AFT BT BATOK STN/BLK 628,,
24576.2106137294,46818.2177183013,47591,B09,BEF ADMIRALTY STN/BLK 680,,
30007.0561137293,36164.9839182999,52039,B11,Aft Muhajirin Mque,,
18531.7791137295,33492.0184183009,20199,B01,BLK 410,,
13006.3460137295,35814.3163182996,22249,B02,BLK 622,,
12953.7633137293,35718.8042182997,22531,B03,OPP JURONG WEST PR SCH,,
12869.8296137294,35893.8688182998,22239,B02,BLK 624,,
13087.8251137296,35808.4806182999,22241,B01,OPP BLK 622,,
23051.9253137298,46527.4388183001,46639,B03A,W'LANDS STN EXIT 4,,
23088.5377137298,46520.1904183012,46631,B04A,W'LANDS STN EXIT 5,,
22896.3852137299,46239.4084182996,46329,B05,OPP W'LANDS CIVIC CTR,,
38340.4720137296,32252.6430182997,93199,NIL,OPP MANDARIN GDNS,,
24411.2603137298,47245.6459183004,46789,B02,OPP ADMIRALTY PR SCH,,
18000.3518137299,36563.9789183009,43361,B04,BLK 154A,,
13767.2146137292,36094.2000182997,22489,nil,BLK 683A,,
26013.6877137292,30999.0314183012,10479,B02,AFT TANGLIN RD,,
37923.7515137298,32692.3159183003,93061,B13,BEF SIGLAP RD,,
40268.9058137294,37492.1649182998,76551,B01,Tampines Stn Exit D,,
34660.24921373,34292.5932183005,71221,B01,MEIBAN IND BLDG,,
35445.5948137296,34334.316618301,71119,B04,OPP BLK 343,,
34682.8816137295,34267.7353183012,71229,B02,OPP MEIBAN IND BLDG,,
34870.3257137295,34196.8880183008,71219,B08,UBI TECHPARK,,
25442.8543137293,32281.6980183013,11209,B04,OPP PEIRCE RD,,
34892.6361137293,34189.3159183003,71211,B07,UBI 55,,
35178.4846137296,34261.8096182998,71201,B05,PAYA UBI IND PK,,
18132.2875137292,40694.4829182997,44531,B01,OPP CHOA CHU KANG STN,,
35125.6190137295,34261.1926183011,71209,B06,OPP PAYA UBI IND PK,,
35705.2516137296,34512.567718301,71109,B02,MAHA BODHI SCH,,
41872.2856137296,39711.3618183006,78111,B09,BLK 479,,
41585.18561373,36084.9878183007,96179,B02,MONDENA CONDO/OPP BLK 228,,
37546.9231137298,33128.9203182999,83219,B01,BEF FRANKEL AVE,,
15316.9097137293,36276.7298183013,28099,B24,OPP LAKESIDE STN,,
9205.08581372909,31232.1038183011,24391,B01,CHEM-SOLV TECHNOLOGIES,,
21751.7211137293,33487.7362182997,12169,B01,PANDAN VALLEY,,
11948.4577137297,37559.2402183004,27181,NIL,PUB SUB-STN,,
28768.22671373,46686.4880183004,59209,B06,BLK 272,,
11552.44001373,33851.3940182999,23021,B22,AFT BENOI SECTOR,,
21428.3203137293,46689.5547183007,46011,B08,BEF W'LANDS CTR RD,,
12968.2693137294,40689.1523183007,34109,NIL,AFT LIM CHU KANG RD,,
12928.6839137292,40711.7166183013,34101,NIL,AFT OLD LIM CHU KANG RD,,
26949.0768137295,31435.7689183,13189,B06,BEF ONE TREE HILL,,
28393.20701373,45016.7631183006,59619,B02,YISHUN COMMUNITY HOSP,,
28378.0017137295,45117.0184183009,59611,B01,OPP YISHUN COMMUNITY HOSP,,
21360.0095137293,33588.0039183013,12059,B06,OPP PINE GR CONDO,,
22252.9346137298,29487.1608183011,16229,B04,HAW PAR VILLA STN,,
11639.8440137291,33548.3279183004,23201,B03,OPP SHIMANO PTE LTD,,
11574.6996137295,33530.1084183007,23209,B04,AFT SHIMANO PTE LTD,,
30978.9209137298,29508.4610182997,3509,B03,BAYFRONT STN EXIT B/MBS,,
30837.0690137297,29298.0440183003,3519,B04,BAYFRONT STN EXIT A,,
30857.9919137293,29383.3428183012,3511,B03,AFT BAYFRONT STN EXIT E,,
25660.0274137296,30999.7899182998,10469,B04,BEF MARGARET DR,,
30203.7599137295,29620.4172182996,3019,B02,OUE BAYFRONT,,
31534.5289137298,41219.6367183011,67029,B31,AFT DEDAP RD,,
26701.2910137298,28304.6169183012,14489,B03A,BLK 36 MKT/FC,,
26407.3505137293,30111.9244183004,10191,B13,BLK 78,,
33166.9600137295,36123.1730183009,62079,B03,AFT BARTLEY STN EXIT B,,
40968.1178137297,36502.7676183004,76329,B01,BLK 125,,
24540.80731373,48196.714618301,46729,B02,AFT W'LANDS IND PK E7,,
22439.9255137295,48083.9880183004,47021,B26,KHALSA CRES CTR,,
7310.31151372939,34197.0697183013,25381,B03,WYN2000 LOGISTICS CTR,,
21140.4010137292,32248.3850183003,17099,B18,YALE-NUS COLLEGE,,
22266.0937137296,31781.0403183009,19089,B03,ACS INDEPENDENT,,
29381.0461137295,33392.6731183007,50119,B02,ST JOSEPH INST JNR,,
9325.34431372955,32105.490918301,24389,B01,OPP GE KEPPEL ENERGY SVCS,,
20351.5813137293,31327.5909183007,17081,B01,AFT WEST COAST HIGHWAY,,
24495.7220137296,46510.2731183004,46871,B05,BLK 644,,
20598.3266137298,31275.3354183007,17381,B03A,WEST BAY RESORT CONDO,,
36039.4852137296,33917.1540182997,83119,B04,OPP BLK 16,,
28126.8134137299,30348.278218301,6129,B01,GRAND COPTHORNE HOTEL,,
41564.7922137296,33578.8682183009,94071,B19,OPP BEDOK CAMP 2,,
16127.6222137297,36904.462418301,28509,B02,BLK 422,,
39225.6323137293,36694.8072183002,75099,B01,BLK 897,,
19599.6770137297,40043.6329183001,44141,B02,PHOENIX STN,,
11447.5885137292,31981.1349183004,23421,B09,COMFORT HOLDINGS,,
19713.4173137294,40936.7350182999,44869,B04,BEF BLK 629A CP,,
21345.00361373,47498.2358183004,46151,B08,BLK 212,,
33220.60281373,39213.1876183003,63391,B15,BLK 639,,
38666.3104137294,35091.1833183002,84419,B03,BLK 512,,
25621.0015137298,42760.4936183002,48099,B05,OPP SCDF NEE SOON CAMP,,
37563.6296137292,32982.5403183009,83179,B03,AFT SIGLAP DR,,
21717.6757137291,46706.4862182997,46071,B06,BLK 137,,
37798.5510137295,32249.5910183005,93019,B12,NEPTUNE CT,,
21836.4247137299,47288.027118301,46179,B03,BLK 18,,
30425.7570137298,37948.7910182998,54601,B01,TOWNSVILLE PRI SCH,,
17262.8272137297,35121.4448183011,28251,B13,S'PORE SCIENCE CTR,,
22554.4284137292,30880.5516183004,18071,B06,NUH,,
17500.17631373,34983.6615183,28249,B10,JURONG EAST LIB,,
14945.0552137299,36202.5571183003,21231,B13,BLK 203,,
20684.9340137299,41010.9698182996,44611,B02,BLK 516,,
41941.2400137298,35320.9080183003,96039,B08,EXPO HALLS 4/5/6,,
28936.6276137298,33730.0945183001,50031,B05,OPP NOVENA CH,,
41885.9440137297,35432.4590183012,96091,B01,AFT UPP CHANGI RD,,
13173.7371137291,35548.7311183009,22519,B03,BLK 608,,
12984.5449137297,35710.2355183009,22539,B04,JURONG WEST PR SCH,,
40847.3560137292,39098.6441182997,77349,B01,BLK 569,,
41160.6191137293,39076.2531183008,77049,B10,PASIR RIS TOWN PK,,
40798.5767137296,39292.7535183001,77039,B12,BEF PASIR RIS STN,,
32483.4714137297,32562.0682183001,80049,B04,AFT SIMS WAY,,
32248.0983137293,32832.3117183,80109,B02,OPP KALLANG STN / BLK 2C,,
35739.5215137294,33264.0317183007,82069,B04,AFT LOR 106 CHANGI,,
32308.5893137297,36564.6647183001,62129,B12,BLK 403,,
31367.2497137291,31917.0100183003,1329,B15,BLK 8,,
31051.5807137294,31957.8081183005,1219,B12,BLK 461,,
38615.6780137299,33977.8312183004,84039,B06,BEDOK STN EXIT A,,
28636.5426137298,35587.4918183014,52241,B02,OPP CALDECOTT STN/SAVH,,
33008.5235137297,35214.9033183008,70059,B03,BLK 7,,
41817.8151137298,37649.0552182999,76231,B11,OPP BLK 390,,
41835.6482137293,37624.9291182999,76239,B12,BLK 390,,
34737.7277137293,41825.8531183004,67419,B05,SENGKANG GENERAL HOSP,,
34785.91151373,41845.3721182998,67411,B06,OPP SENGKANG GENERAL HOSP,,
37235.6680137292,35581.8843182996,84489,B11,OPP BEDOK IND PK C,,
37118.1090137297,35521.7940183003,84481,B12,AFT BEDOK IND PK C,,
32701.7405137299,32158.5391183011,80211,B05,OPP NATL STADIUM,,
32674.2204137295,32119.1322183013,80219,B06,NATL STADIUM,,
32696.5216137292,32479.0167183001,80111,B01,bef Geylang Rd,,
32749.0183137292,32483.2992183007,80119,B02,aft Geylang Rd,,
39332.7328137299,34866.2518183012,84229,B11,BLK 111,,
37651.1933137299,34464.9921183009,84569,B05,OPP BLK 53,,
44238.0324137295,40962.9509183001,99021,B17,BEF CRANWELL RD,,
24007.5965137295,44125.3097182997,48051,B14,MANDAI AGROTECH PK,,
18716.7191137299,41604.5957183,45369,B01,BLK 765,,
12224.1692137299,33024.5994183011,23279,B04,BEF BENOI SECTOR,,
34522.11051373,32968.6577183008,81139,B09,GRANDLINK SQ,,
19377.3700137297,45776.2601183001,49101,B05,OPP ORDINANCE SUPPLY BASE,,
41552.7435137294,37225.5704183001,76109,B07,BLK 302,,
17568.2475137291,33835.9477182999,20231,B05,BEF HASANAH MQUE,,
23837.3520137295,30745.0932183005,18191,B04,BEF WHITCHURCH RD,,
37128.9168137293,34283.5036183,83371,B01,AFT JLN PARAS,,
31069.4618137293,34777.9901183005,52081,B04,AFT BLK 195,,
32491.1036137296,39692.1509183012,66521,B04,BAN TECK HAN BLDG,,
38950.4853137294,32906.7674183007,93099,B06,SIGLAP STH CC,,
45708.4146137293,41351.2622183003,95079,B05,OPP CHANGI BEACH CP 4,,
12179.50361373,36028.4653182998,27279,B01,BLK 953,,
39309.6676137298,40281.1481183004,77271,B04,AFT PASIR RIS ST 72,,
40347.7889137296,33161.6473182999,94041,B13,AFT PARBURY AVE,,
19127.6907137297,43328.6096183006,49131,B08,TAN CHIANG BROS MARBLE,,
20494.0057137292,38233.3636183012,43279,B01,AFT HILLVIEW STN,,
20910.6305137295,32668.9369182996,17151,B11,BLK 410,,
32186.1886137296,41252.7757182997,67651,B04,BEF SENGKANG WEST RD,,
33170.85831373,34602.7489183005,70039,B12,ALJUNIED PK,,
38770.7436137293,36676.5355182998,75249,B03,TEMASEK POLY WEST G,,
35075.4483137298,35711.404318301,71031,B07,OPP GORDON WAREHSE BLDG,,
31468.9739137292,32092.2142182998,1341,B01,SOUTHBANK,,
27337.98991373,32876.6625183001,40201,B03,CHELSEA GDNS CONDO,,
22384.0032137297,35398.089618301,42059,B34,OPP KING ALBERT PK STN,,
29031.4838137291,32637.6879182998,40029,B06,AFT MAKEPEACE RD,,
17570.2394137299,32114.7927183006,29121,B01,OPP CLP INTL,,
8563.46001372952,33502.6675183009,25201,B02,AFT TUAS RD,,
14365.5352137294,34350.9531183001,21491,B06,BEF INTL RD,,
11119.94711373,33921.1044183001,23039,B23,AFT BENOI FLYOVER,,
21673.0823137295,47284.3585183006,46121,B05,OPP MARSILING LANE MKT/ FC,,
8843.46261372976,32408.2695183009,24679,B20,OPP HIAP TECK METAL CO,,
20803.9543137299,35665.068818301,42301,B02,OPP HSE NO. 19,,
24488.5062137293,48239.1166182999,46721,B01,BEF W'LANDS IND PK E7,,
11877.70371373,34086.1475183014,23111,B06,BEF FOURTH LOK YANG RD,,
23244.1200137297,32096.4799183011,11361,B04,BUONA VISTA STN EXIT C,,
28614.4238137295,32925.3003183007,40049,B02,OPP NEWTON STN EXIT C,,
6120.0361137297,33652.1462182999,26079,B13,BEF TUAS LOOP,,
34509.3329137294,32385.6950183008,81191,B01,AFT OLD AIRPORT RD,,
18455.5489137294,33639.1070183013,20181,B04,AYER RAJAH CC,,
23478.6724137291,47311.5497182999,46439,B02,BLK 880,,
7879.65981372911,33756.8428183012,25349,B06,TIMES PRINTERS,,
28891.1348137297,37944.5791183002,53151,B12,OPP BLK 263A CP,,
24323.5082137296,46956.6494183,46771,B02,OPP ADMIRALTY STN,,
19331.33311373,46019.6762183011,49111,B07,AFT JLN LAM HUAT,,
21398.6868137298,40142.3568182997,44311,B03,OPP BLK 253,,
19238.4309137296,42783.1841183007,45169,B03,OPP EUROKARS CTR,,
36694.0153137296,39252.7513183001,64169,B18,OPP SCHENKER,,
43491.6421137294,39274.1052183006,98239,B08A,OPP LOYANG IND EST,,
28140.9851137297,43892.8062183,59499,B03,ORCHID PK CONDO,,
12495.5886137299,38003.2626182996,31019,B09,BEF NANYANG AVE,,
19819.7831137292,40771.8512182999,44809,B04,BLK 628,,
19607.8771137297,34842.0626183003,28701,B01,AFT OLD TOH TUCK RD,,
41912.2260137293,35350.0560183004,96031,B07,OPP EXPO HALLS 4/5/6,,
14944.8186137294,36017.351718301,21229,B12,OPP S'PORE AEROSPACE MFG,,
25937.4876137292,31019.1530183014,10471,B01,BEF TANGLIN RD,,
18652.9316137293,35405.2982183006,28669,B08,JURONG EAST WAREHSE,,
14540.6880137296,35987.0153183006,21699,B28,SUMMERDALE,,
19567.0221137293,35311.817718301,28691,B01,WANG-FU IND PTE LTD,,
41852.47401373,35431.1820183005,96099,B02,AFT UPP CHANGI RD EAST,,
17879.4857137296,34676.6541183013,28231,B09,JURONG TOWN HALL,,
14837.6890137298,36660.7390183005,21719,B15,OPP BLK 529,,
25586.0307137296,31022.6113183014,10461,B03,AFT MARGARET DR,,
18153.4351137299,33546.4918183014,20259,B02,C'WEALTH SEC SCH,,
32471.4458137294,33178.3657183014,80301,B01,BEF BLK 19,,
20412.7046137294,38478.0678183008,43159,B01,BEF GLENDALE PK CONDO,,
24879.6054137293,43891.7972183004,48079,B09,OPP MANDAI CREMATORIUM,,
34228.2840137295,38764.7806183007,63349,B01,BLK 708,,
26056.79031373,48473.9451183006,58419,NIL,Blk 482A CP,,
30589.3510137293,35788.6667183004,52371,B07,FIRST TOA PAYOH PR SCH,,
36309.9684137292,44466.1911183,65689,NIL,AFT NORTHSHORE CRES,,
12405.5682137292,35252.8047183007,22471,B01,BEF JURONG WEST ST 93,,
36009.0174137298,44523.2090183012,65661,NIL,BLK 421C,,
33126.9427137291,34616.5698183011,70031,B11,OPP ALJUNIED PK,,
35574.8882137295,44340.751918301,65651,NIL,BLK 413C,,
23639.1998137292,47242.7734182999,46419,B12,EVERGREEN PR SCH,,
30839.9557137294,31265.1025182996,1519,B06,THE GATEWAY,,
14550.9834137298,32970.4688183013,21111,B09,AFT JURONG PIER RD,,
39198.3497137297,34958.9506183006,84521,B03,BLK 506,,
39308.1098137293,34887.8524182998,84221,B12,BLK 109,,
13260.5772137297,36378.8721182998,22349,B03,BLK 734A CP,,
22871.9637137298,31656.6662183013,18149,B05,ESSEC BUSINESS SCH,,
42708.5897137299,38540.2662183009,98021,B03,BLK 275,,
42436.55241373,38222.3073183,98019,B02,OPP BLK 149A,,
34289.5120137297,38490.1788183004,63059,B26,BLK 22,,
34214.2491137292,38471.0252183005,63051,B25,OPP BLK 370,,
43887.3334137294,39454.0061183013,97091,B03,BEF SELARANG WAY,,
40079.4760137293,36698.0800183006,76061,B01,BLK 938,,
34715.4135137293,42035.538118301,67429,NIL,CHENG LIM STN EXIT A,,
24924.8549137292,30531.7139183003,11541,B01,OPP QUEENS,,
24747.9109137291,30408.2340182997,11551,B03,TIONG GHEE TP,,
13521.1344137294,44830.1305183005,33021,B17,OPP NEO TIEW RD,,
30155.6888137292,41594.2257183008,55071,B40,BEF ECON MEDICARE CTR,,
27485.2294137292,29791.1117183007,10151,B05,CTRL GREEN CONDO,,
15712.5215137294,34494.3653183002,21569,B02,OPP BLK 158,,
15695.8010137295,34566.8252183013,21561,B01,BLK 158,,
21372.0143137295,47000.9108183011,46111,B07,BLK 23,,
27480.2277137293,29420.7200183012,10129,UNK,BLK 121,,
28418.5239137299,40995.9349183012,55339,B02,AFT FLORISSA PK,,
15815.4120137291,34314.1437183004,21771,B01,AFT CORPORATION DR,,
27679.8020137297,47737.123618301,58609,NIL,BLK 109A,,
22822.8734137295,31252.1285183001,18051,B02,ONE-NORTH STN,,
29521.5484137293,28521.9995183013,3218,B05,OPP MAS BLDG,,
28356.3362137293,39178.7989183012,54181,B01,MAYFLOWER STN EXIT 6,,
28387.5995137291,39154.7398183011,54189,B02,MAYFLOWER STN EXIT 5,,
28449.6734137293,39578.0420182999,54191,B03,MAYFLOWER STN EXIT 2,,
16557.8729137294,36857.0390183013,28499,B10,JURONG POLYCLINIC,,
